,stim1,stim2,choice,Reward
1360,3,1,0,1
1361,3,0,1,0
1362,2,0,0,0
1363,1,3,1,1
1364,0,1,1,1
1365,3,2,0,1
1366,3,2,0,1
1367,0,1,0,0
1368,0,3,1,0
1369,2,1,0,1
1370,3,2,1,0
1371,3,2,0,0
1372,2,0,1,0
1373,3,2,0,0
1374,1,2,0,1
1375,3,1,1,0
1376,1,2,0,1
1377,2,1,0,1
1378,0,3,1,1
1379,3,2,0,1
1380,1,0,0,0
1381,3,0,0,1
1382,3,2,1,0
1383,3,0,1,0
1384,0,3,0,0
1385,1,3,1,1
1386,1,3,0,0
1387,1,2,0,0
1388,1,0,0,0
1389,2,3,0,0
1390,0,1,0,0
1391,2,1,1,0
1392,0,1,1,1
1393,0,1,1,0
1394,3,0,0,1
1395,3,0,0,1
1396,0,1,0,1
1397,2,1,0,1
1398,3,2,1,1
1399,2,0,0,1
1400,3,1,0,1
1401,1,2,0,1
1402,3,2,1,1
1403,1,2,0,1
1404,2,3,0,1
1405,1,2,0,1
1406,0,2,1,1
1407,1,2,0,0
1408,2,0,0,1
1409,1,3,1,1
1410,0,1,0,0
1411,2,3,0,1
1412,1,2,1,1
1413,2,1,0,1
1414,1,2,1,1
1415,2,0,0,0
1416,1,0,1,0
1417,2,0,0,1
1418,2,1,1,0
1419,3,2,1,0
1420,0,2,1,1
1421,2,3,0,1
1422,3,1,0,1
1423,0,2,1,1
1424,1,3,1,0
1425,1,2,1,1
1426,1,0,0,1
1427,3,2,1,1
1428,3,1,0,1
1429,0,3,0,0
1430,0,3,1,1
1431,3,0,0,1
1432,1,0,1,0
1433,0,2,1,0
1434,1,0,0,0
1435,0,2,1,1
1436,3,2,0,0
1437,0,2,0,0
1438,0,3,0,0
1439,0,3,0,0
1440,3,0,1,0
1441,3,1,1,1
1442,2,0,0,0
1443,0,3,0,0
1444,0,1,1,0
1445,1,0,0,0
1446,1,3,1,1
1447,3,2,1,1
1448,2,1,1,0
1449,2,0,1,0
1450,2,0,0,1
1451,2,3,1,1
1452,1,3,1,1
1453,3,1,0,0
1454,0,2,1,1
1455,0,3,1,1
1456,0,2,1,0
1457,3,1,0,1
1458,1,2,0,0
1459,0,1,0,0
1460,1,2,0,1
1461,2,0,0,1
1462,1,0,0,1
1463,1,3,1,1
1464,2,1,0,0
1465,3,2,0,1
1466,2,0,0,0
1467,1,3,1,1
1468,2,1,1,0
1469,0,2,0,0
1470,2,1,0,1
1471,0,2,1,1
1472,0,2,1,1
1473,2,0,0,0
1474,2,3,0,1
1475,1,0,0,0
1476,1,0,0,1
1477,1,3,1,1
1478,1,3,1,1
1479,1,3,1,1
1480,1,0,0,0
1481,1,3,1,1
1482,2,3,0,0
1483,0,1,1,0
1484,1,0,1,0
1485,3,2,0,1
1486,1,3,1,1
1487,3,1,1,0
1488,3,0,0,1
1489,2,0,0,0
1490,2,1,1,0
1491,0,3,1,1
1492,3,1,0,0
1493,2,0,1,0
1494,3,1,1,0
1495,1,0,1,0
1496,0,1,1,1
1497,0,1,0,0
1498,2,3,1,0
1499,1,2,1,0
1500,2,0,0,1
1501,1,0,0,0
1502,2,3,1,1
1503,2,3,0,0
1504,2,1,1,0
1505,3,2,0,1
1506,2,0,0,0
1507,1,3,0,0
1508,2,1,0,1
1509,3,1,0,0
1510,3,0,1,0
1511,1,0,0,0
1512,2,1,0,1
1513,1,2,1,1
1514,1,0,0,1
1515,2,1,0,1
1516,3,1,0,1
1517,3,1,1,0
1518,3,1,0,1
1519,3,0,0,1
1520,2,1,0,1
1521,3,0,1,0
1522,2,3,1,1
1523,3,1,0,1
1524,3,1,0,1
1525,2,0,0,1
1526,3,1,0,1
1527,1,2,1,1
1528,0,2,0,0
1529,2,3,1,1
1530,3,0,0,1
1531,2,3,1,1
1532,0,2,1,0
1533,3,2,0,1
1534,2,3,0,1
1535,1,2,0,0
1536,2,1,0,0
1537,3,2,0,1
1538,1,3,1,0
1539,0,3,0,0
1540,2,0,1,0
1541,0,2,0,0
1542,2,0,1,0
1543,2,3,1,1
1544,1,0,1,0
1545,1,3,1,1
1546,0,3,1,1
1547,3,0,0,1
1548,0,2,1,1
1549,2,0,0,0
1550,2,3,1,0
1551,2,0,1,1
1552,1,3,0,1
1553,0,2,0,0
1554,2,3,0,1
1555,1,0,1,0
1556,1,3,0,0
1557,3,2,0,1
1558,3,2,1,0
1559,3,1,1,0
1560,1,2,1,1
1561,2,1,0,0
1562,2,0,0,1
1563,0,3,0,0
1564,1,3,1,1
1565,0,1,0,0
1566,1,0,0,1
1567,0,2,1,1
1568,1,3,0,0
1569,0,2,0,0
1570,3,1,0,1
1571,0,2,0,0
1572,2,0,0,0
1573,1,0,0,0
1574,1,2,1,1
1575,2,3,0,1
1576,3,1,0,1
1577,3,1,0,1
1578,2,0,0,0
1579,3,2,1,1
1580,3,2,0,1
1581,1,2,1,1
1582,3,2,0,1
1583,2,1,0,1
1584,1,0,1,0
1585,3,0,0,1
1586,1,2,1,1
1587,3,0,0,1
1588,2,0,0,1
1589,2,0,1,0
1590,3,0,0,1
1591,0,1,1,0
1592,3,1,0,1
1593,0,3,1,1
1594,1,3,1,1
1595,1,0,1,0
1596,2,3,1,0
1597,1,2,1,0
1598,0,1,1,1
1599,0,1,0,0
1600,1,0,0,1
1601,0,2,1,1
1602,3,1,1,0
1603,3,0,0,1
1604,0,3,1,1
1605,3,1,0,1
1606,2,3,1,1
1607,1,2,0,0
1608,2,0,1,0
1609,1,2,1,0
1610,3,1,0,1
1611,2,0,1,0
1612,2,1,1,0
1613,3,1,0,1
1614,2,0,1,0
1615,0,2,1,1
1616,3,2,0,1
1617,0,2,1,0
1618,0,1,0,0
1619,3,2,0,0
1620,2,1,0,1
1621,1,0,0,0
1622,2,0,0,1
1623,1,2,1,1
1624,1,2,0,0
1625,3,1,1,0
1626,3,1,1,0
1627,3,1,0,1
1628,1,0,0,0
1629,2,1,0,1
1630,1,0,0,1
1631,3,1,1,0
1632,0,2,1,1
1633,0,2,0,0
1634,2,3,1,1
1635,0,3,1,1
1636,3,1,1,0
1637,0,3,1,1
1638,0,3,1,1
1639,2,1,1,1
1640,2,0,0,0
1641,1,3,1,1
1642,2,3,0,1
1643,0,3,1,1
1644,0,1,1,0
1645,0,2,0,0
1646,3,1,0,1
1647,3,0,0,1
1648,1,0,0,1
1649,0,3,1,1
1650,3,1,0,1
1651,3,1,0,1
1652,2,0,0,1
1653,3,0,0,1
1654,3,2,1,1
1655,1,2,1,1
1656,0,1,1,0
1657,3,0,0,1
1658,3,2,1,0
1659,0,1,0,0
1660,2,0,0,1
1661,0,1,0,0
1662,0,3,1,1
1663,3,1,0,1
1664,1,3,1,1
1665,2,0,0,1
1666,0,3,1,1
1667,3,0,1,0
1668,2,3,0,0
1669,1,3,1,1
1670,1,0,1,0
1671,1,0,1,0
1672,1,0,0,1
1673,3,0,1,0
1674,3,2,1,1
1675,2,1,0,0
1676,3,1,1,0
1677,1,2,0,0
1678,2,1,1,1
1679,3,0,0,1
1680,2,0,1,0
1681,0,2,1,1
1682,2,1,0,0
1683,1,2,0,0
1684,2,3,0,0
1685,1,2,0,0
1686,2,1,1,0
1687,2,3,1,1
1688,3,1,0,1
1689,2,3,1,1
1690,2,1,0,1
1691,0,3,0,0
1692,0,2,1,1
1693,0,2,0,0
1694,0,3,1,1
1695,3,1,1,1
1696,2,3,1,1
1697,1,3,1,0
1698,2,0,0,1
1699,0,3,1,1
1700,2,0,1,0
1701,0,2,1,1
1702,3,0,0,1
1703,1,2,0,0
1704,2,1,1,0
1705,1,3,1,1
1706,1,2,0,0
1707,2,1,1,0
1708,2,0,0,1
1709,1,2,1,1
1710,0,1,0,0
1711,0,3,1,1
1712,2,1,0,0
1713,2,1,0,1
1714,0,1,1,0
1715,1,3,1,1
1716,0,2,1,0
1717,3,2,0,1
1718,2,1,1,0
1719,2,0,1,1
1720,0,1,0,0
1721,3,2,0,1
1722,3,0,1,0
1723,3,2,0,1
1724,0,3,0,0
1725,2,0,0,0
1726,2,3,1,1
1727,0,2,1,0
1728,1,2,1,0
1729,0,1,0,0
1730,2,1,0,1
1731,2,3,1,0
1732,0,2,1,1
1733,1,0,0,0
1734,3,2,0,1
1735,3,0,1,0
1736,3,0,0,1
1737,1,3,1,1
1738,0,3,1,1
1739,3,1,0,1
1740,2,0,0,0
1741,0,3,1,1
1742,0,3,0,0
1743,0,1,1,0
1744,2,1,1,0
1745,2,3,1,1
1746,1,0,0,0
1747,1,3,1,1
1748,0,3,0,0
1749,0,2,0,0
1750,2,1,0,0
1751,3,0,0,1
1752,1,0,0,0
1753,2,1,0,1
1754,1,0,1,0
1755,0,2,1,1
1756,3,0,0,1
1757,0,2,1,1
1758,3,2,0,1
1759,0,1,1,0
1760,2,3,1,1
1761,3,2,1,0
1762,2,1,0,1
1763,2,3,1,1
1764,0,1,1,0
1765,3,1,0,0
1766,1,0,1,0
1767,0,3,1,1
1768,3,1,0,0
1769,3,1,1,1
1770,0,2,1,1
1771,2,1,0,1
1772,1,2,0,1
1773,2,0,1,0
1774,2,3,0,0
1775,2,1,1,0
1776,2,1,0,0
1777,2,3,1,0
1778,3,2,0,0
1779,3,0,0,1
1780,3,1,1,0
1781,1,0,0,0
1782,2,3,0,0
1783,0,2,1,1
1784,3,1,0,0
1785,2,3,1,1
1786,1,2,0,0
1787,2,1,0,1
1788,3,1,0,1
1789,3,2,1,1
1790,0,1,1,1
1791,0,1,1,0
1792,3,0,0,1
1793,3,1,0,1
1794,2,1,0,1
1795,2,1,1,0
1796,3,1,1,0
1797,3,2,0,0
1798,1,2,1,1
1799,1,3,0,1
1800,3,0,0,1
1801,3,2,1,1
1802,3,2,1,1
1803,1,3,0,0
1804,2,1,1,0
1805,3,0,0,1
1806,1,0,1,1
1807,0,3,1,1
1808,3,0,1,0
1809,2,0,0,1
1810,3,1,1,1
1811,2,0,1,0
1812,1,2,1,0
1813,2,1,1,0
1814,1,0,0,1
1815,2,0,1,0
1816,0,3,0,0
1817,3,1,0,0
1818,3,2,0,1
1819,1,3,1,1
1820,3,1,0,1
1821,2,0,1,0
1822,0,2,0,0
1823,0,1,1,1
1824,2,0,1,0
1825,2,1,0,1
1826,0,2,0,0
1827,3,2,1,0
1828,0,3,1,1
1829,1,0,0,1
1830,0,1,1,0
1831,2,1,0,1
1832,1,3,1,0
1833,2,0,0,1
1834,1,3,1,1
1835,2,0,1,0
1836,3,1,1,0
1837,2,1,1,0
1838,1,3,1,0
1839,0,3,0,0
1840,0,1,0,1
1841,0,1,1,0
1842,3,1,0,1
1843,0,1,1,0
1844,2,0,1,0
1845,0,3,0,1
1846,3,2,0,1
1847,1,0,1,0
1848,2,3,0,1
1849,2,1,0,0
1850,0,1,0,1
1851,0,1,1,1
1852,0,3,0,0
1853,2,3,1,1
1854,1,2,1,1
1855,3,1,1,1
1856,3,1,1,0
1857,1,0,1,0
1858,2,0,0,0
1859,0,1,0,0
1860,1,2,0,0
1861,3,0,1,0
1862,2,0,0,1
1863,1,3,0,0
1864,1,2,1,1
1865,3,0,0,1
1866,2,0,0,1
1867,3,2,1,1
1868,1,3,0,1
1869,2,1,0,1
1870,3,1,0,0
1871,0,3,1,1
1872,0,2,0,0
1873,3,0,0,1
1874,0,3,1,1
1875,1,0,0,1
1876,3,0,1,0
1877,0,2,0,1
1878,1,3,0,0
1879,0,3,1,1
1880,0,2,1,1
1881,0,1,1,0
1882,3,2,0,0
1883,0,1,0,0
1884,3,1,0,1
1885,2,1,0,1
1886,1,0,0,0
1887,2,3,0,1
1888,1,0,1,0
1889,3,1,0,1
1890,1,2,1,0
1891,0,2,0,0
1892,2,1,0,0
1893,1,3,1,1
1894,1,3,0,0
1895,0,2,1,1
1896,3,2,0,1
1897,1,0,0,0
1898,2,3,1,1
1899,1,0,1,0
1900,0,2,1,1
1901,3,2,1,0
1902,3,1,0,1
1903,3,2,0,1
1904,2,1,1,1
1905,3,2,0,1
1906,0,3,1,0
1907,2,3,0,0
1908,0,2,1,1
1909,2,1,0,1
1910,0,2,0,0
1911,1,2,0,1
1912,1,3,0,0
1913,1,0,0,0
1914,1,2,0,0
1915,0,1,1,1
1916,1,3,1,1
1917,2,0,1,0
1918,3,1,1,0
1919,1,2,0,1
1920,2,1,1,0
1921,2,3,1,1
1922,1,0,1,0
1923,0,3,1,1
1924,2,1,0,0
1925,2,3,1,1
1926,0,2,0,0
1927,1,2,0,0
1928,0,2,0,0
1929,2,0,0,1
1930,2,0,1,0
1931,3,0,0,1
1932,2,1,0,1
1933,2,3,1,0
1934,2,3,0,1
1935,2,1,1,0
1936,2,1,0,0
1937,0,3,1,1
1938,0,3,1,1
1939,1,0,1,0
1940,2,3,1,1
1941,1,3,1,1
1942,2,0,0,1
1943,1,3,1,0
1944,2,0,0,1
1945,3,1,0,1
1946,0,2,1,0
1947,2,1,0,0
1948,1,2,0,0
1949,0,3,1,1
1950,0,2,1,0
1951,0,3,1,1
1952,1,0,1,0
1953,3,2,0,1
1954,3,0,1,1
1955,3,1,0,1
1956,3,2,1,1
1957,1,3,1,1
1958,1,3,0,1
1959,1,3,0,1
1960,0,2,0,0
1961,3,2,1,0
1962,2,3,1,1
1963,1,2,0,0
1964,3,0,0,0
1965,0,3,1,1
1966,0,2,0,0
1967,1,3,1,1
1968,0,3,1,0
1969,0,2,0,0
1970,0,1,0,0
1971,3,1,1,0
1972,0,2,1,0
1973,3,2,0,1
1974,3,2,1,1
1975,2,3,0,0
1976,3,0,0,1
1977,0,3,1,1
1978,3,2,0,1
1979,1,2,1,0
1980,0,2,1,0
1981,2,3,1,1
1982,3,1,0,1
1983,2,3,0,0
1984,1,3,1,1
1985,1,0,1,0
1986,2,0,0,1
1987,1,2,0,0
1988,2,3,0,0
1989,0,2,0,0
1990,1,3,1,1
1991,0,1,1,0
1992,3,2,0,1
1993,2,0,0,1
1994,1,0,1,0
1995,0,2,0,0
1996,1,0,1,0
1997,3,2,0,1
1998,0,1,0,0
1999,3,0,0,1
2000,1,3,0,0
2001,1,0,0,0
2002,2,3,0,0
2003,2,3,0,0
2004,0,3,1,1
2005,2,0,1,0
2006,0,2,1,0
2007,2,0,1,0
2008,1,3,1,0
2009,3,1,0,1
2010,2,0,0,1
2011,0,3,1,1
2012,0,3,0,0
2013,2,1,0,1
2014,2,1,0,1
2015,3,0,0,1
2016,1,2,1,1
2017,3,0,0,0
2018,3,2,1,1
2019,3,1,0,1
2020,3,0,1,1
2021,0,3,0,0
2022,3,0,1,0
2023,1,3,0,0
2024,0,3,0,0
2025,1,0,1,0
2026,1,2,1,1
2027,0,1,0,0
2028,1,2,1,1
2029,3,0,0,1
2030,3,2,1,1
2031,1,2,1,1
2032,2,0,1,0
2033,2,0,1,0
2034,3,1,1,0
2035,3,0,1,0
2036,3,1,0,1
2037,2,3,1,0
2038,2,0,1,0
2039,0,1,0,0
2040,0,1,1,0
2041,3,1,0,1
2042,1,2,1,1
2043,2,1,0,1
2044,0,3,1,1
2045,0,3,1,1
2046,3,1,0,1
2047,2,1,0,1
2048,2,3,0,0
2049,1,0,1,0
2050,0,1,1,1
2051,0,1,1,0
2052,1,3,1,1
2053,3,1,0,1
2054,3,0,0,1
2055,0,1,1,1
2056,1,3,0,1
2057,0,1,1,0
2058,1,0,0,1
2059,1,2,0,0
2060,1,2,1,1
2061,0,1,1,0
2062,1,2,0,0
2063,2,3,1,0
2064,2,0,0,1
2065,2,3,0,1
2066,0,1,0,1
2067,1,0,0,1
2068,1,2,1,1
2069,1,2,0,0
2070,1,0,1,0
2071,3,1,0,1
2072,0,1,1,0
2073,3,0,0,1
2074,3,2,1,1
2075,2,1,0,0
2076,1,0,0,0
2077,0,2,1,0
2078,0,2,1,1
2079,0,3,1,1
2080,2,3,1,1
2081,2,0,0,1
2082,2,0,0,1
2083,3,0,0,1
2084,3,2,1,1
2085,0,2,1,1
2086,2,0,0,1
2087,0,2,1,1
2088,2,3,0,0
2089,2,0,1,0
2090,0,3,1,1
2091,2,0,1,0
2092,0,1,0,0
2093,1,2,0,0
2094,1,0,1,0
2095,2,3,1,1
2096,1,0,0,0
2097,0,2,1,0
2098,3,1,0,1
2099,2,3,0,0
2100,2,3,1,1
2101,1,2,1,1
2102,0,3,0,0
2103,1,0,1,0
2104,2,0,0,0
2105,0,2,1,1
2106,1,3,1,1
2107,1,3,1,1
2108,0,1,1,0
2109,3,0,0,1
2110,0,1,1,0
2111,0,3,0,0
2112,3,2,0,1
2113,2,1,0,1
2114,2,0,1,0
2115,2,3,0,0
2116,1,0,1,0
2117,2,3,0,1
2118,2,1,0,1
2119,2,3,1,1
2120,3,2,1,1
2121,3,0,0,1
2122,3,0,0,1
2123,3,0,0,1
2124,2,1,0,0
2125,3,2,0,1
2126,0,3,1,1
2127,3,0,0,1
2128,2,3,1,1
2129,3,1,0,0
2130,3,1,0,1
2131,0,2,1,0
2132,1,0,1,0
2133,1,3,1,1
2134,1,0,1,0
2135,3,2,0,1
2136,0,1,0,0
2137,1,0,1,0
2138,3,1,0,1
2139,3,2,0,1
2140,0,1,0,1
2141,0,1,0,0
2142,2,0,1,0
2143,2,0,1,0
2144,0,2,0,0
2145,0,1,1,0
2146,1,3,1,1
2147,0,2,1,1
2148,2,0,0,0
2149,0,2,0,1
2150,2,3,1,1
2151,3,2,0,1
2152,3,0,0,0
2153,3,1,1,0
2154,1,3,1,0
2155,2,1,1,1
2156,0,2,1,0
2157,0,1,0,0
2158,3,0,1,0
2159,3,1,1,0
2160,1,3,0,1
2161,2,0,1,1
2162,2,3,1,1
2163,1,3,0,0
2164,3,1,1,1
2165,3,1,1,0
2166,2,1,0,0
2167,2,0,1,0
2168,3,2,0,1
2169,3,1,0,0
2170,2,3,0,0
2171,2,0,0,0
2172,1,0,1,0
2173,0,2,1,1
2174,1,2,1,1
2175,1,3,0,0
2176,0,2,1,0
2177,3,0,0,0
2178,2,0,0,1
2179,2,3,1,0
2180,3,2,0,1
2181,1,3,1,0
2182,0,3,0,0
2183,1,2,1,1
2184,2,0,1,0
2185,0,1,0,0
2186,0,3,0,0
2187,0,1,0,0
2188,0,2,0,0
2189,1,2,1,1
2190,1,2,0,1
2191,0,2,1,1
2192,3,2,1,0
2193,1,0,0,0
2194,0,3,0,1
2195,0,2,1,0
2196,3,2,0,1
2197,3,0,0,1
2198,0,3,1,1
2199,3,2,1,1
2200,2,1,1,1
2201,0,3,1,1
2202,3,0,0,1
2203,2,3,1,1
2204,1,3,0,1
2205,2,1,1,0
2206,2,0,1,0
2207,0,3,1,1
2208,3,1,0,1
2209,1,0,0,0
2210,0,2,1,1
2211,3,0,0,1
2212,1,0,1,0
2213,3,1,1,1
2214,1,0,0,0
2215,0,1,1,1
2216,0,3,1,1
2217,0,3,0,0
2218,2,3,1,1
2219,3,0,0,1
2220,0,2,1,1
2221,1,2,0,0
2222,2,0,1,0
2223,2,3,0,0
2224,3,0,1,0
2225,1,3,0,0
2226,2,1,0,0
2227,2,1,0,0
2228,2,1,0,0
2229,0,3,1,1
2230,1,0,0,0
2231,2,3,1,1
2232,0,2,0,0
2233,1,3,1,1
2234,1,2,1,1
2235,0,3,1,0
2236,1,0,1,0
2237,2,0,0,0
2238,2,1,0,1
2239,3,2,0,1
2240,0,2,1,1
2241,3,0,0,1
2242,0,1,1,0
2243,3,0,0,1
2244,0,3,0,0
2245,3,1,1,0
2246,0,3,1,1
2247,3,1,1,0
2248,3,2,1,0
2249,1,2,0,1
2250,0,3,1,1
2251,0,1,1,1
2252,0,1,0,0
2253,0,3,1,1
2254,3,2,0,0
2255,3,1,1,0
2256,0,1,1,0
2257,2,3,0,0
2258,1,0,1,0
2259,1,0,1,0
2260,3,1,0,1
2261,3,1,0,1
2262,0,3,1,1
2263,1,2,0,0
2264,2,0,0,1
2265,1,0,0,0
2266,1,3,0,0
2267,0,1,0,1
2268,1,2,1,0
2269,3,1,1,0
2270,1,3,0,0
2271,1,0,1,0
2272,3,1,0,1
2273,0,3,0,0
2274,1,0,0,0
2275,0,2,0,0
2276,0,1,1,1
2277,2,0,1,1
2278,0,1,1,0
2279,1,2,0,0
2280,3,0,1,0
2281,3,0,0,1
2282,3,0,0,1
2283,2,0,0,0
2284,2,0,1,0
2285,2,1,0,1
2286,0,2,1,0
2287,2,3,1,0
2288,1,3,1,1
2289,0,1,0,0
2290,3,1,0,1
2291,2,3,1,1
2292,0,1,0,0
2293,1,2,1,1
2294,3,1,1,0
2295,0,2,1,1
2296,2,3,1,1
2297,3,2,1,1
2298,2,3,1,1
2299,2,1,0,0
2300,3,0,0,1
2301,3,0,0,0
2302,2,3,0,0
2303,2,1,1,0
2304,0,1,0,0
2305,2,3,1,1
2306,2,3,1,1
2307,3,2,1,1
2308,1,2,1,1
2309,2,1,0,1
2310,3,2,1,1
2311,0,3,1,1
2312,3,1,1,0
2313,1,3,0,0
2314,2,0,0,0
2315,3,1,0,0
2316,0,3,1,1
2317,0,2,1,1
2318,2,1,1,1
2319,3,0,0,0
2320,2,1,1,1
2321,2,1,1,1
2322,1,3,1,1
2323,2,1,1,0
2324,2,1,0,1
2325,2,0,0,0
2326,1,0,0,0
2327,0,1,0,0
2328,1,0,0,0
2329,3,1,0,0
2330,3,1,0,1
2331,2,3,0,1
2332,2,3,0,0
2333,0,1,0,0
2334,0,1,1,1
2335,0,3,0,0
2336,2,1,0,1
2337,2,0,1,0
2338,2,3,1,1
2339,3,0,0,1
2340,2,1,1,0
2341,3,1,0,1
2342,0,2,0,0
2343,0,1,0,0
2344,3,2,0,1
2345,3,1,0,1
2346,0,1,1,0
2347,2,1,1,1
2348,0,2,1,1
2349,1,0,0,0
2350,0,2,0,0
2351,2,3,0,0
2352,2,0,0,1
2353,1,0,0,1
2354,2,1,0,0
2355,3,1,0,1
2356,2,3,0,1
2357,2,1,1,0
2358,3,1,0,1
2359,1,2,0,0
2360,1,0,1,0
2361,3,2,1,1
2362,3,0,0,0
2363,1,0,1,0
2364,3,0,1,0
2365,1,0,0,1
2366,0,3,1,1
2367,2,3,0,1
2368,1,2,1,0
2369,3,2,1,1
2370,2,1,1,0
2371,1,0,0,0
2372,0,1,1,0
2373,0,1,0,0
2374,0,2,1,0
2375,2,1,0,1
2376,3,2,0,0
2377,3,1,1,1
2378,0,3,0,0
2379,2,0,0,1
2380,1,0,0,0
2381,2,1,1,0
2382,3,2,1,0
2383,3,0,0,1
2384,3,1,0,1
2385,2,1,1,0
2386,3,0,0,1
2387,2,0,0,0
2388,3,0,0,1
2389,1,2,0,1
2390,1,3,0,0
2391,3,2,0,1
2392,0,2,1,1
2393,1,3,1,1
2394,1,0,1,0
2395,1,3,1,0
2396,0,3,1,1
2397,0,2,0,0
2398,0,1,1,0
2399,1,3,0,1
2400,3,1,0,1
2401,3,1,0,1
2402,2,3,0,1
2403,0,1,1,1
2404,3,1,1,1
2405,1,0,0,0
2406,0,3,1,0
2407,0,1,0,0
2408,1,2,1,1
2409,3,1,1,0
2410,1,3,0,0
2411,1,3,0,0
2412,0,1,0,0
2413,2,0,1,0
2414,0,2,0,0
2415,2,1,0,1
2416,3,1,1,1
2417,3,2,1,0
2418,3,0,0,1
2419,0,3,1,1
2420,0,1,1,0
2421,1,2,0,0
2422,2,3,0,1
2423,0,1,1,0
2424,3,1,0,1
2425,0,3,1,1
2426,3,1,0,1
2427,3,1,0,1
2428,0,1,1,0
2429,1,0,1,0
2430,2,1,0,0
2431,3,2,0,1
2432,1,3,1,1
2433,0,2,1,0
2434,0,2,0,1
2435,2,0,0,1
2436,1,2,1,1
2437,1,2,1,1
2438,1,0,1,0
2439,1,2,1,1
2440,2,1,1,1
2441,1,2,1,1
2442,0,1,1,0
2443,2,3,1,1
2444,0,3,1,1
2445,2,1,0,0
2446,2,3,1,1
2447,3,2,1,1
2448,1,3,0,0
2449,3,1,1,0
2450,3,2,1,1
2451,3,0,0,0
2452,3,1,0,0
2453,1,0,1,0
2454,2,3,0,0
2455,0,3,0,0
2456,0,3,1,1
2457,3,2,0,1
2458,3,1,1,1
2459,2,1,0,1
2460,1,0,0,0
2461,2,3,0,0
2462,0,1,0,0
2463,2,3,0,1
2464,0,2,0,0
2465,3,2,0,1
2466,0,1,0,0
2467,0,3,1,1
2468,2,1,1,1
2469,1,0,1,0
2470,2,0,1,0
2471,1,3,0,0
2472,0,2,1,1
2473,1,2,0,1
2474,2,3,0,0
2475,0,3,1,1
2476,3,2,0,1
2477,3,0,0,0
2478,1,3,0,0
2479,1,3,0,1
2480,0,3,1,0
2481,3,2,0,1
2482,3,1,0,1
2483,2,3,0,1
2484,0,2,1,1
2485,0,2,1,1
2486,3,2,1,0
2487,2,1,0,1
2488,0,1,0,0
2489,2,0,0,0
2490,2,0,0,1
2491,3,0,0,1
2492,2,1,1,1
2493,1,3,0,0
2494,3,1,0,1
2495,2,1,0,1
2496,0,3,0,0
2497,3,2,0,1
2498,1,2,0,0
2499,3,0,1,0
2500,1,2,1,1
2501,1,3,1,1
2502,1,0,0,0
2503,0,3,0,1
2504,2,3,1,1
2505,0,3,1,1
2506,1,2,1,1
2507,0,1,1,0
2508,1,2,0,0
2509,1,0,1,0
2510,3,1,0,1
2511,3,2,1,0
2512,0,2,0,0
2513,0,1,0,0
2514,1,3,0,0
2515,1,0,1,0
2516,2,3,0,0
2517,2,1,1,0
2518,1,0,1,0
2519,2,3,1,1
2520,2,0,1,0
2521,0,2,1,0
2522,3,0,0,1
2523,2,3,1,1
2524,3,2,0,1
2525,3,1,0,1
2526,1,0,1,1
2527,2,0,1,0
2528,0,2,1,0
2529,1,0,1,0
2530,1,3,1,1
2531,3,1,1,1
2532,2,3,1,0
2533,0,1,1,0
2534,1,0,0,0
2535,0,2,1,0
2536,0,3,0,0
2537,3,0,1,0
2538,2,1,1,1
2539,1,2,1,1
2540,3,0,1,0
2541,1,3,0,0
2542,2,1,1,0
2543,3,2,1,1
2544,3,1,0,1
2545,0,1,0,0
2546,1,0,1,0
2547,0,2,1,1
2548,0,3,0,0
2549,1,2,1,0
2550,3,0,0,1
2551,1,0,0,0
2552,2,0,1,0
2553,0,3,1,0
2554,1,3,1,1
2555,0,2,0,0
2556,2,1,1,0
2557,3,0,1,1
2558,0,1,0,0
2559,0,2,1,1
2560,3,2,0,1
2561,1,0,0,1
2562,1,3,0,0
2563,3,2,1,0
2564,2,1,1,0
2565,0,3,0,0
2566,2,1,0,0
2567,1,2,1,1
2568,2,0,0,0
2569,1,2,0,1
2570,0,2,0,0
2571,3,2,0,1
2572,2,1,0,0
2573,2,0,1,0
2574,1,2,1,0
2575,1,3,1,1
2576,3,1,0,1
2577,2,3,1,1
2578,0,2,1,1
2579,3,2,1,1
2580,3,0,1,0
2581,2,3,1,1
2582,1,0,0,1
2583,2,1,0,0
2584,1,2,1,1
2585,2,3,1,1
2586,2,0,1,0
2587,2,3,0,0
2588,0,2,0,0
2589,1,2,0,1
2590,3,0,1,0
2591,3,1,1,0
2592,1,0,0,0
2593,1,3,0,1
2594,0,1,1,0
2595,1,3,1,0
2596,1,2,0,0
2597,1,0,0,1
2598,2,3,0,0
2599,3,1,0,0
2600,1,0,0,0
2601,3,0,0,0
2602,3,2,0,0
2603,3,2,1,0
2604,1,2,0,0
2605,0,1,1,1
2606,0,3,1,0
2607,3,0,1,0
2608,2,0,1,0
2609,2,0,0,1
2610,2,1,1,0
2611,2,1,1,1
2612,0,1,1,1
2613,2,0,1,0
2614,3,2,0,1
2615,0,1,1,0
2616,1,0,0,1
2617,0,2,1,1
2618,3,2,1,1
2619,2,1,0,1
2620,2,1,0,1
2621,1,3,1,1
2622,1,0,0,0
2623,0,3,1,0
2624,0,2,1,1
2625,0,2,1,0
2626,2,0,1,0
2627,1,0,1,0
2628,1,2,0,0
2629,2,3,1,0
2630,0,2,0,0
