,stim1,stim2,choice,Reward
1360,0,3,1,1
1361,3,0,0,0
1362,1,3,1,1
1363,0,2,1,0
1364,2,3,0,0
1365,3,1,1,0
1366,3,2,0,1
1367,1,2,1,1
1368,0,2,1,1
1369,3,0,1,0
1370,1,0,0,0
1371,0,2,0,1
1372,0,3,0,0
1373,1,2,1,0
1374,3,0,0,1
1375,1,2,1,0
1376,2,1,0,0
1377,2,3,0,0
1378,0,2,0,0
1379,1,2,1,1
1380,1,2,1,0
1381,1,0,1,0
1382,2,3,1,0
1383,1,2,1,1
1384,0,2,0,0
1385,2,3,1,1
1386,3,0,0,1
1387,2,1,1,0
1388,2,1,1,1
1389,0,2,0,0
1390,3,2,0,1
1391,3,2,0,1
1392,2,3,1,1
1393,3,2,1,1
1394,2,1,1,0
1395,2,1,1,0
1396,1,2,0,0
1397,0,1,1,1
1398,0,2,1,0
1399,1,0,0,0
1400,1,0,1,1
1401,1,2,1,0
1402,2,3,0,0
1403,2,3,0,0
1404,1,0,1,1
1405,0,3,0,1
1406,0,2,0,1
1407,3,1,0,0
1408,3,2,0,0
1409,0,1,1,1
1410,1,2,0,0
1411,0,3,1,0
1412,1,2,1,1
1413,0,2,0,1
1414,1,3,0,1
1415,2,3,1,0
1416,3,1,1,1
1417,2,1,1,1
1418,0,2,1,0
1419,3,0,0,0
1420,2,1,1,0
1421,3,0,0,0
1422,3,1,1,1
1423,2,3,1,0
1424,0,3,0,1
1425,0,1,0,0
1426,1,0,0,1
1427,0,2,1,0
1428,3,0,1,0
1429,3,2,0,0
1430,2,1,1,1
1431,2,1,0,1
1432,2,1,0,0
1433,3,2,1,0
1434,2,1,1,0
1435,1,3,0,1
1436,3,1,1,1
1437,0,2,1,0
1438,1,3,1,0
1439,2,0,1,0
1440,3,0,1,1
1441,1,3,1,0
1442,1,3,1,0
1443,2,1,1,0
1444,3,1,1,1
1445,1,2,0,1
1446,2,1,1,1
1447,3,2,0,0
1448,2,0,1,1
1449,0,2,1,0
1450,3,2,0,0
1451,2,0,1,0
1452,0,2,0,0
1453,0,1,1,0
1454,0,2,1,1
1455,3,0,1,0
1456,2,3,1,0
1457,2,1,1,1
1458,0,3,0,0
1459,2,0,1,0
1460,0,1,1,0
1461,1,2,1,0
1462,0,3,0,0
1463,3,2,1,1
1464,3,1,1,1
1465,0,1,1,0
1466,1,3,0,0
1467,0,3,1,1
1468,0,2,1,0
1469,3,1,0,1
1470,2,0,1,0
1471,0,2,1,1
1472,3,1,1,0
1473,0,3,0,0
1474,3,1,1,1
1475,2,1,1,0
1476,0,2,0,0
1477,1,3,0,1
1478,0,1,0,0
1479,0,1,1,1
1480,2,0,0,1
1481,3,1,0,1
1482,2,3,1,1
1483,2,3,0,0
1484,2,1,0,1
1485,2,1,0,0
1486,2,0,1,0
1487,0,3,0,0
1488,2,3,0,0
1489,3,0,0,1
1490,3,2,1,1
1491,3,0,1,0
1492,1,2,1,1
1493,3,1,1,0
1494,1,2,0,0
1495,2,3,0,1
1496,0,2,0,0
1497,3,0,0,1
1498,2,3,0,0
1499,0,2,0,0
1500,1,3,0,1
1501,0,2,1,0
1502,1,0,0,0
1503,3,2,0,0
1504,1,3,1,0
1505,1,2,1,0
1506,3,2,0,0
1507,1,2,1,0
1508,2,1,1,1
1509,3,1,0,0
1510,3,2,1,0
1511,0,1,0,1
1512,0,3,0,0
1513,3,1,0,0
1514,2,3,0,1
1515,0,1,1,1
1516,3,1,1,1
1517,0,1,0,1
1518,0,1,0,1
1519,1,3,0,0
1520,2,0,1,1
1521,1,2,0,1
1522,1,0,0,0
1523,1,2,1,0
1524,2,0,1,1
1525,3,2,1,0
1526,1,0,1,1
1527,2,0,1,1
1528,3,1,1,1
1529,3,0,1,1
1530,1,0,0,1
1531,1,0,0,0
1532,0,3,0,1
1533,3,2,0,0
1534,3,1,0,0
1535,2,3,1,0
1536,2,1,1,1
1537,0,2,1,1
1538,1,2,0,0
1539,0,2,0,0
1540,3,1,1,1
1541,1,2,1,1
1542,1,0,0,1
1543,3,2,1,0
1544,1,3,0,1
1545,3,1,0,0
1546,3,2,1,1
1547,2,1,0,1
1548,3,0,1,1
1549,3,1,1,1
1550,1,0,0,0
1551,3,1,0,1
1552,3,1,1,1
1553,3,1,0,1
1554,1,0,0,0
1555,0,1,0,0
1556,3,2,0,1
1557,0,2,0,1
1558,0,3,0,0
1559,2,0,1,0
1560,3,0,1,0
1561,2,0,0,0
1562,0,2,1,1
1563,1,2,0,0
1564,2,3,1,1
1565,2,3,1,1
1566,1,2,0,0
1567,3,0,1,0
1568,1,3,1,1
1569,2,1,0,0
1570,2,1,0,1
1571,2,0,1,0
1572,3,2,1,1
1573,1,2,1,0
1574,0,2,1,0
1575,1,2,1,0
1576,1,0,1,0
1577,0,2,1,1
1578,0,1,0,0
1579,0,1,1,0
1580,2,0,1,0
1581,3,1,0,1
1582,1,0,1,0
1583,3,0,1,0
1584,1,3,1,1
1585,3,0,0,0
1586,2,3,0,0
1587,3,2,1,1
1588,0,1,1,1
1589,0,2,0,1
1590,3,0,0,0
1591,0,1,0,0
1592,1,3,0,0
1593,1,0,0,0
1594,0,3,0,0
1595,2,1,0,1
1596,3,0,1,0
1597,3,2,1,0
1598,3,2,1,1
1599,0,2,1,1
1600,1,0,0,1
1601,1,2,1,0
1602,0,1,1,1
1603,2,1,1,1
1604,3,1,0,0
1605,0,1,0,1
1606,2,1,0,0
1607,0,1,1,1
1608,0,1,1,1
1609,2,0,0,1
1610,3,2,1,1
1611,3,2,0,0
1612,1,0,1,1
1613,1,0,1,1
1614,0,1,1,0
1615,3,1,1,1
1616,3,2,0,0
1617,3,2,1,0
1618,3,2,0,1
1619,2,3,0,1
1620,0,2,1,0
1621,3,2,0,0
1622,2,0,0,1
1623,2,0,1,1
1624,1,0,1,1
1625,0,3,0,0
1626,2,1,1,0
1627,3,2,1,1
1628,3,1,0,0
1629,0,3,1,0
1630,1,2,1,0
1631,2,0,0,0
1632,2,0,1,1
1633,2,0,1,1
1634,3,2,1,0
1635,0,2,0,1
1636,3,1,1,1
1637,2,1,1,1
1638,0,1,1,1
1639,0,2,0,0
1640,0,3,0,0
1641,0,3,0,1
1642,1,3,0,1
1643,2,3,0,0
1644,3,2,1,0
1645,0,2,0,1
1646,0,1,0,1
1647,2,3,0,1
1648,3,2,1,1
1649,1,2,0,0
1650,3,2,1,1
1651,0,3,0,0
1652,0,1,0,0
1653,1,2,1,1
1654,3,2,1,1
1655,2,1,0,1
1656,3,1,1,0
1657,0,3,1,1
1658,1,0,0,0
1659,2,3,0,0
1660,1,3,0,0
1661,2,3,1,1
1662,2,1,1,0
1663,3,1,0,0
1664,3,0,0,1
1665,1,0,1,0
1666,3,0,0,1
1667,1,2,1,0
1668,0,2,0,0
1669,1,0,1,0
1670,3,2,0,1
1671,2,3,1,0
1672,3,0,1,0
1673,3,1,1,1
1674,1,0,1,1
1675,0,1,0,0
1676,1,0,1,0
1677,2,0,1,0
1678,2,3,0,1
1679,0,1,1,0
1680,2,3,0,0
1681,0,1,1,0
1682,1,0,1,0
1683,1,2,1,1
1684,0,3,0,1
1685,0,2,1,1
1686,0,3,1,1
1687,2,0,1,0
1688,0,1,1,0
1689,2,0,0,1
1690,2,3,1,0
1691,0,3,0,0
1692,3,0,1,0
1693,2,0,1,0
1694,3,0,0,1
1695,1,2,1,1
1696,2,3,0,0
1697,2,3,0,1
1698,2,1,0,1
1699,1,2,1,0
1700,2,3,0,0
1701,2,0,1,1
1702,1,3,0,1
1703,2,0,0,1
1704,3,2,1,0
1705,1,2,0,1
1706,3,2,1,0
1707,3,1,1,0
1708,0,1,1,0
1709,1,0,0,1
1710,2,0,0,0
1711,0,2,1,0
1712,1,2,1,0
1713,0,1,1,1
1714,1,0,1,0
1715,3,1,0,0
1716,0,1,0,0
1717,0,3,0,0
1718,1,3,0,1
1719,2,3,1,0
1720,3,1,1,1
1721,3,1,0,0
1722,0,2,0,1
1723,2,1,0,0
1724,1,3,0,1
1725,0,2,1,0
1726,3,1,1,1
1727,0,3,0,1
1728,3,0,1,1
1729,0,3,1,0
1730,0,2,1,0
1731,0,1,0,0
1732,0,1,1,1
1733,0,3,0,0
1734,3,1,0,0
1735,2,3,1,0
1736,3,0,1,1
1737,3,1,1,0
1738,1,0,1,0
1739,1,3,0,1
1740,2,0,1,1
1741,3,0,1,1
1742,0,3,0,0
1743,0,3,0,1
1744,3,0,0,0
1745,1,2,0,0
1746,3,1,0,0
1747,2,0,0,0
1748,0,3,0,1
1749,0,2,0,1
1750,0,1,0,0
1751,2,1,1,0
1752,2,0,0,1
1753,3,0,0,0
1754,2,3,0,1
1755,1,0,1,0
1756,1,2,1,0
1757,1,2,1,1
1758,1,2,1,1
1759,2,0,1,0
1760,0,3,0,0
1761,0,2,1,1
1762,3,0,0,1
1763,0,1,1,0
1764,1,3,1,1
1765,0,3,1,1
1766,0,2,0,0
1767,3,2,1,1
1768,2,0,1,0
1769,2,1,1,0
1770,3,2,0,1
1771,3,2,0,1
1772,2,0,0,0
1773,3,0,1,0
1774,1,2,0,1
1775,1,0,0,0
1776,1,3,0,0
1777,0,2,0,0
1778,3,2,0,1
1779,1,0,1,0
1780,2,3,1,1
1781,1,3,1,1
1782,1,0,0,1
1783,0,1,1,0
1784,2,0,1,0
1785,0,1,0,0
1786,1,2,0,0
1787,0,3,1,1
1788,1,0,0,1
1789,0,2,1,1
1790,0,3,1,1
1791,2,3,1,1
1792,2,1,1,0
1793,2,3,1,1
1794,3,0,0,1
1795,2,3,1,1
1796,2,0,0,0
1797,3,1,0,1
1798,1,3,1,1
1799,3,0,0,1
1800,0,2,1,1
1801,0,3,1,0
1802,1,0,1,0
1803,2,0,1,1
1804,0,3,0,1
1805,3,0,0,0
1806,0,1,0,0
1807,1,3,1,0
1808,3,2,1,0
1809,2,1,1,0
1810,3,1,0,0
1811,3,0,1,1
1812,3,0,1,1
1813,3,1,1,0
1814,3,1,1,0
1815,1,3,1,0
1816,3,1,0,0
1817,3,0,1,1
1818,1,2,0,1
1819,2,0,0,1
1820,1,0,0,0
1821,0,2,1,0
1822,0,3,1,0
1823,2,0,0,0
1824,1,2,0,1
1825,3,2,0,0
1826,2,1,0,0
1827,3,1,0,0
1828,0,1,0,1
1829,2,3,0,0
1830,1,2,0,1
1831,3,0,0,1
1832,0,3,1,0
1833,2,0,0,0
1834,2,3,0,0
1835,0,3,0,1
1836,1,3,0,1
1837,0,2,0,1
1838,2,0,1,1
1839,1,3,0,0
1840,3,0,0,0
1841,3,0,1,1
1842,3,2,1,1
1843,0,1,1,0
1844,2,1,1,1
1845,2,0,0,0
1846,0,1,1,0
1847,0,3,1,0
1848,3,1,1,1
1849,0,1,1,1
1850,3,2,1,0
1851,3,0,1,0
1852,0,3,0,0
1853,0,3,0,0
1854,3,2,0,1
1855,3,2,0,1
1856,1,2,1,0
1857,0,3,0,0
1858,2,1,0,1
1859,3,0,1,0
1860,2,3,0,1
1861,0,2,0,0
1862,1,0,0,0
1863,0,2,0,0
1864,2,3,1,1
1865,3,0,0,1
1866,1,0,1,0
1867,2,1,1,0
1868,2,1,0,0
1869,2,1,0,1
1870,2,0,1,0
1871,0,1,1,0
1872,3,1,1,1
1873,1,2,0,0
1874,3,0,1,0
1875,1,2,1,1
1876,0,1,1,0
1877,1,0,1,0
1878,3,2,1,0
1879,3,2,1,1
1880,1,3,0,0
1881,1,3,0,0
1882,3,1,0,0
1883,3,1,0,1
1884,2,1,0,1
1885,2,1,0,1
1886,2,1,0,1
1887,2,3,1,1
1888,2,1,1,0
1889,2,1,0,0
1890,1,0,1,0
1891,2,1,0,1
1892,2,1,1,0
1893,2,3,1,0
1894,2,1,0,1
1895,3,1,0,1
1896,1,3,0,1
1897,0,1,0,0
1898,1,2,1,1
1899,2,1,0,0
1900,1,2,0,1
1901,1,0,0,1
1902,3,1,0,0
1903,3,0,0,0
1904,2,0,0,1
1905,0,2,1,0
1906,1,0,0,1
1907,1,0,0,1
1908,3,2,1,1
1909,1,0,1,1
1910,1,0,0,1
1911,0,3,1,0
1912,0,3,0,1
1913,3,0,1,1
1914,1,2,1,0
1915,0,2,0,1
1916,0,1,0,1
1917,0,3,0,1
1918,3,1,1,1
1919,1,3,1,0
1920,2,0,1,0
1921,0,3,0,1
1922,2,0,1,1
1923,3,1,1,1
1924,2,0,1,1
1925,1,0,1,0
1926,0,1,0,1
1927,0,2,0,1
1928,2,0,0,0
1929,0,3,0,1
1930,2,0,0,1
1931,1,2,1,0
1932,0,3,1,0
1933,2,1,0,0
1934,3,2,1,0
1935,3,2,1,1
1936,3,0,1,1
1937,1,2,0,1
1938,0,3,0,0
1939,2,0,1,1
1940,2,0,1,1
1941,3,1,0,0
1942,3,2,1,0
1943,2,3,0,1
1944,0,2,0,1
1945,2,3,1,0
1946,1,0,1,1
1947,0,3,0,1
1948,3,2,1,0
1949,2,0,1,1
1950,1,2,0,0
1951,2,0,0,1
1952,0,2,1,1
1953,0,3,0,0
1954,2,3,0,0
1955,3,1,1,1
1956,1,0,1,0
1957,3,0,1,0
1958,2,1,1,0
1959,1,3,1,1
1960,2,1,1,1
1961,3,1,1,1
1962,1,0,1,0
1963,0,3,0,0
1964,3,1,0,1
1965,0,3,0,0
1966,1,2,0,0
1967,2,3,0,0
1968,1,0,0,0
1969,0,3,0,0
1970,1,0,0,0
1971,2,0,1,0
1972,0,3,0,0
1973,2,1,1,0
1974,3,1,0,1
1975,3,0,1,0
1976,3,0,0,1
1977,1,0,0,0
1978,3,0,1,0
1979,3,1,0,1
1980,2,3,0,0
1981,2,0,1,0
1982,1,3,1,1
1983,2,3,0,1
1984,0,3,1,1
1985,0,2,1,1
1986,1,3,0,0
1987,1,2,1,0
1988,2,1,1,0
1989,1,3,1,1
1990,3,1,0,1
1991,2,1,0,1
1992,0,2,1,1
1993,3,1,0,0
1994,3,1,0,1
1995,1,0,1,0
1996,3,2,1,0
1997,2,0,0,1
1998,3,1,0,1
1999,2,3,1,1
2000,2,0,0,0
2001,2,3,0,0
2002,1,3,1,0
2003,3,2,0,0
2004,0,1,0,1
2005,2,1,0,0
2006,2,0,0,0
2007,1,3,0,1
2008,3,2,1,0
2009,1,2,1,0
2010,2,1,1,1
2011,0,3,1,0
2012,1,0,1,1
2013,1,3,0,1
2014,0,1,1,1
2015,0,3,1,0
2016,0,2,0,1
2017,0,3,1,0
2018,1,0,0,1
2019,1,2,0,1
2020,0,3,0,1
2021,2,0,0,0
2022,0,2,1,0
2023,3,2,1,1
2024,2,1,1,1
2025,2,1,0,0
2026,2,3,0,0
2027,0,3,1,0
2028,1,3,1,1
2029,0,2,1,0
2030,3,1,0,0
2031,3,0,1,1
2032,2,0,0,0
2033,2,1,0,1
2034,0,2,0,1
2035,0,1,0,1
2036,2,3,0,1
2037,0,3,1,1
2038,3,2,1,0
2039,1,0,1,1
2040,0,2,0,1
2041,0,1,1,1
2042,2,1,0,1
2043,3,2,1,1
2044,0,3,1,0
2045,2,1,0,1
2046,0,1,1,0
2047,0,3,1,0
2048,1,3,1,0
2049,2,3,0,0
2050,2,0,1,0
2051,3,2,1,0
2052,3,2,0,1
2053,1,0,0,0
2054,0,1,0,0
2055,0,1,0,0
2056,3,2,1,0
2057,0,3,0,0
2058,3,2,0,0
2059,2,3,1,1
2060,0,2,1,1
2061,2,1,1,0
2062,2,3,1,0
2063,1,0,1,1
2064,0,2,0,0
2065,0,1,1,0
2066,2,0,0,1
2067,0,2,1,1
2068,2,1,0,1
2069,0,1,0,0
2070,2,1,0,1
2071,2,0,0,1
2072,1,3,0,1
2073,2,3,1,0
2074,2,3,0,1
2075,1,3,0,0
2076,2,1,0,1
2077,0,3,1,0
2078,3,2,1,0
2079,3,1,1,0
2080,1,3,1,1
2081,2,0,0,0
2082,1,0,0,1
2083,0,3,1,1
2084,2,1,1,0
2085,0,2,0,0
2086,1,2,0,1
2087,2,1,0,1
2088,0,3,0,0
2089,3,2,1,0
2090,2,1,0,1
2091,2,3,0,1
2092,1,2,0,0
2093,0,3,0,0
2094,1,2,1,0
2095,2,3,0,1
2096,1,2,1,0
2097,0,3,1,1
2098,3,2,1,0
2099,3,2,0,1
2100,1,3,1,0
2101,2,3,1,1
2102,2,3,1,0
2103,2,1,0,0
2104,1,2,0,0
2105,3,0,1,1
2106,1,0,0,0
2107,3,2,0,0
2108,2,1,0,0
2109,2,1,1,0
2110,1,3,1,0
2111,3,0,1,1
2112,1,3,0,1
2113,3,0,1,1
2114,3,0,0,0
2115,0,2,0,1
2116,2,3,1,0
2117,1,2,0,1
2118,1,0,1,1
2119,1,3,0,0
2120,2,1,1,1
2121,0,1,0,1
2122,2,0,1,1
2123,2,3,0,0
2124,0,3,0,1
2125,1,3,0,0
2126,3,2,1,0
2127,2,1,0,0
2128,0,1,1,1
2129,2,1,1,1
2130,3,2,1,0
2131,1,2,1,0
2132,0,1,1,0
2133,2,1,1,0
2134,3,2,1,0
2135,3,0,1,1
2136,1,2,0,0
2137,2,1,1,0
2138,0,1,1,0
2139,3,1,0,0
2140,1,0,1,1
2141,1,2,0,1
2142,0,1,1,0
2143,1,0,1,1
2144,1,2,1,1
2145,1,2,0,0
2146,3,2,1,0
2147,2,3,0,1
2148,2,3,1,0
2149,1,0,0,1
2150,2,0,1,1
2151,0,3,1,1
2152,2,0,1,0
2153,2,0,1,0
2154,1,2,1,1
2155,3,2,0,1
2156,0,3,1,1
2157,0,1,0,0
2158,0,1,1,0
2159,3,2,1,0
2160,1,0,0,0
2161,3,0,1,0
2162,0,3,1,1
2163,1,0,0,0
2164,0,1,1,0
2165,0,3,1,1
2166,3,1,1,1
2167,1,0,0,0
2168,0,3,1,1
2169,2,3,1,1
2170,2,3,1,0
2171,3,1,1,0
2172,1,2,0,0
2173,3,0,1,0
2174,2,3,1,1
2175,2,3,0,1
2176,0,3,0,0
2177,2,0,0,1
2178,1,3,0,0
2179,2,1,0,1
2180,2,1,0,0
2181,1,0,1,0
2182,2,1,0,0
2183,3,1,1,0
2184,0,2,0,0
2185,1,0,0,1
2186,1,0,0,1
2187,0,2,0,1
2188,1,3,1,1
2189,1,0,0,0
2190,1,0,0,1
2191,2,3,0,1
2192,3,2,1,0
2193,3,1,0,0
2194,3,2,0,1
2195,2,1,1,0
2196,3,1,0,1
2197,3,0,0,1
2198,3,0,1,0
2199,1,0,1,0
2200,1,3,1,0
2201,2,3,1,0
2202,2,1,1,1
2203,1,0,0,0
2204,0,2,1,0
2205,1,3,1,0
2206,3,1,0,0
2207,0,1,1,1
2208,0,2,1,0
2209,2,0,0,0
2210,0,1,1,0
2211,0,3,1,0
2212,3,1,0,0
2213,1,3,0,1
2214,1,2,0,1
2215,0,1,1,1
2216,0,3,0,1
2217,1,3,1,1
2218,1,2,0,0
2219,1,2,0,1
2220,2,1,0,1
2221,2,1,1,1
2222,3,0,0,0
2223,2,3,1,0
2224,3,0,1,1
2225,3,0,1,1
2226,0,1,0,1
2227,1,3,0,1
2228,2,1,1,0
2229,1,0,1,1
2230,2,3,1,0
2231,0,2,1,0
2232,0,2,1,0
2233,2,0,1,1
2234,2,1,1,1
2235,3,2,0,0
2236,2,0,0,1
2237,3,1,1,1
2238,0,2,0,1
2239,2,3,1,0
2240,2,3,1,0
2241,3,2,1,0
2242,2,1,1,1
2243,2,3,0,0
2244,0,1,0,1
2245,1,0,0,1
2246,3,1,0,0
2247,0,2,0,1
2248,1,3,0,0
2249,2,1,1,0
2250,0,1,0,0
2251,0,3,1,1
2252,2,1,1,1
2253,0,1,1,0
2254,0,2,0,0
2255,0,3,1,0
2256,1,2,1,0
2257,2,0,0,1
2258,2,1,0,1
2259,2,0,0,0
2260,1,2,0,0
2261,2,1,1,0
2262,0,1,1,0
2263,0,3,1,1
2264,3,1,0,1
2265,3,0,1,0
2266,2,3,0,1
2267,3,0,0,1
2268,1,2,0,0
2269,0,1,0,0
2270,0,3,1,1
2271,2,1,0,1
2272,3,0,0,1
2273,3,2,0,1
2274,1,3,1,1
2275,1,2,1,0
2276,0,1,1,1
2277,3,2,0,1
2278,0,2,1,1
2279,1,2,1,0
2280,0,2,1,0
2281,2,0,0,0
2282,2,1,1,1
2283,0,2,0,0
2284,0,3,0,0
2285,3,0,1,0
2286,3,2,1,1
2287,1,0,0,0
2288,3,0,0,1
2289,0,1,0,1
2290,3,1,0,1
2291,0,3,1,1
2292,3,1,1,0
2293,3,2,1,0
2294,0,1,0,0
2295,0,2,0,0
2296,2,1,1,0
2297,1,0,0,0
2298,2,0,0,0
2299,2,1,0,1
2300,1,0,1,1
2301,0,3,0,1
2302,3,2,0,0
2303,2,3,1,0
2304,2,3,0,0
2305,3,1,0,0
2306,0,1,0,1
2307,0,3,0,1
2308,2,3,0,0
2309,0,2,0,1
2310,1,2,1,0
2311,3,0,1,1
2312,3,0,1,1
2313,3,0,0,0
2314,3,0,1,1
2315,2,0,1,1
2316,0,1,0,1
2317,0,2,0,1
2318,2,3,1,0
2319,1,2,1,0
2320,0,2,1,0
2321,0,2,0,1
2322,1,3,0,1
2323,0,2,0,1
2324,2,1,1,1
2325,2,3,1,0
2326,3,1,0,0
2327,0,3,0,1
2328,1,2,0,1
2329,0,1,1,1
2330,1,3,0,1
2331,1,2,1,1
2332,0,1,1,0
2333,2,0,1,1
2334,0,3,1,0
2335,2,0,1,1
2336,1,0,0,1
2337,1,0,0,1
2338,1,0,0,0
2339,2,0,1,1
2340,2,1,1,1
2341,0,2,0,1
2342,1,0,1,1
2343,1,2,1,0
2344,0,2,1,0
2345,3,0,1,1
2346,2,0,1,0
2347,3,1,1,1
2348,3,1,1,0
2349,3,1,1,0
2350,0,3,1,1
2351,2,0,0,0
2352,2,3,0,1
2353,0,1,0,0
2354,1,0,1,0
2355,0,3,0,0
2356,0,1,0,0
2357,3,2,1,0
2358,2,1,1,1
2359,3,0,1,0
2360,3,2,0,1
2361,0,2,1,0
2362,3,2,1,0
2363,0,1,0,1
2364,1,3,1,1
2365,3,2,0,1
2366,0,1,0,1
2367,0,3,0,0
2368,3,2,1,1
2369,2,1,1,0
2370,3,2,1,1
2371,1,2,1,1
2372,0,3,0,0
2373,0,3,1,1
2374,2,3,1,1
2375,2,3,0,1
2376,3,0,1,0
2377,0,3,0,0
2378,3,2,1,0
2379,2,3,0,1
2380,2,3,1,0
2381,0,2,1,0
2382,3,1,0,1
2383,2,3,0,1
2384,2,1,1,1
2385,0,1,1,0
2386,2,1,1,1
2387,0,3,1,1
2388,3,2,0,1
2389,1,2,1,1
2390,3,1,0,1
2391,0,3,1,0
2392,2,0,0,1
2393,2,3,0,1
2394,2,0,0,0
2395,1,0,0,0
2396,3,0,1,0
2397,1,3,0,1
2398,3,0,0,0
2399,1,3,0,0
2400,1,2,0,1
2401,3,1,1,1
2402,1,3,1,0
2403,3,2,1,0
2404,3,0,1,1
2405,2,0,0,0
2406,3,2,0,0
2407,3,1,0,0
2408,0,3,1,0
2409,3,2,0,0
2410,0,1,1,1
2411,3,0,1,1
2412,1,2,1,0
2413,1,0,0,1
2414,3,0,0,0
2415,0,1,0,1
2416,2,3,1,0
2417,2,1,1,1
2418,3,1,0,0
2419,1,0,0,0
2420,3,0,0,0
2421,2,3,0,0
2422,2,0,0,1
2423,2,3,0,1
2424,0,1,1,0
2425,0,1,1,1
2426,2,3,0,0
2427,3,1,0,0
2428,1,3,0,0
2429,2,0,1,1
2430,3,1,1,0
2431,0,3,0,1
2432,2,3,1,0
2433,2,3,0,0
2434,0,2,0,1
2435,1,0,0,1
2436,2,3,0,0
2437,3,2,0,0
2438,2,3,0,0
2439,0,1,1,1
2440,1,2,1,0
2441,2,1,1,1
2442,1,2,1,0
2443,3,2,0,0
2444,1,3,0,1
2445,0,3,0,1
2446,2,1,0,1
2447,0,1,0,1
2448,3,1,1,0
2449,0,1,0,1
2450,1,2,0,0
2451,2,3,1,0
2452,0,3,0,1
2453,1,2,0,0
2454,0,2,1,1
2455,2,3,0,1
2456,0,1,0,0
2457,1,3,0,0
2458,2,3,0,1
2459,3,0,1,0
2460,1,2,0,0
2461,2,1,0,1
2462,0,3,0,0
2463,1,3,1,1
2464,0,1,1,0
2465,1,0,1,0
2466,3,0,1,0
2467,0,1,1,0
2468,2,1,1,0
2469,2,1,0,1
2470,2,3,0,1
2471,1,0,1,0
2472,0,1,0,0
2473,3,1,1,0
2474,0,2,1,0
2475,0,1,0,0
2476,2,1,1,0
2477,1,0,1,0
2478,0,3,0,0
2479,3,1,0,1
2480,0,2,0,0
2481,0,3,1,1
2482,1,0,0,0
2483,0,1,1,0
2484,0,1,1,0
2485,0,2,1,1
2486,2,0,1,0
2487,0,1,1,1
2488,2,0,1,0
2489,1,2,1,0
2490,3,2,1,1
2491,2,3,0,1
2492,0,3,1,1
2493,2,3,1,1
2494,1,2,0,1
2495,0,2,1,1
2496,0,3,0,0
2497,0,2,1,1
2498,1,3,0,1
2499,1,3,0,0
2500,3,0,0,0
2501,3,0,1,0
2502,2,3,1,0
2503,3,2,1,0
2504,3,1,0,0
2505,1,3,0,0
2506,0,2,0,1
2507,3,1,1,1
2508,2,0,0,0
2509,0,2,1,0
2510,3,0,1,1
2511,3,2,0,0
2512,1,0,1,1
2513,1,2,0,0
2514,0,1,0,1
2515,1,2,0,0
2516,0,3,1,0
2517,2,3,1,0
2518,3,0,1,1
2519,0,1,0,1
2520,2,1,1,1
2521,3,0,1,0
2522,2,0,1,1
2523,2,0,1,1
2524,2,0,1,0
2525,2,1,1,0
2526,2,3,1,0
2527,0,2,0,1
2528,1,2,1,0
2529,0,1,1,0
2530,2,0,1,0
2531,1,2,0,1
2532,1,0,0,1
2533,3,2,0,0
2534,3,1,1,1
2535,3,1,1,0
2536,2,1,0,0
2537,0,1,1,0
2538,0,2,1,1
2539,0,3,1,0
2540,2,0,1,0
2541,0,1,0,0
2542,1,0,0,1
2543,0,1,1,0
2544,2,3,0,1
2545,0,1,0,1
2546,0,3,1,0
2547,2,0,1,1
2548,1,3,0,1
2549,1,0,1,1
2550,2,3,1,1
2551,2,3,1,1
2552,0,1,0,0
2553,2,3,1,0
2554,3,2,1,1
2555,3,2,0,1
2556,2,1,0,1
2557,3,1,1,0
2558,2,3,1,1
2559,0,1,1,0
2560,0,2,1,1
2561,2,3,0,1
2562,2,0,0,1
2563,0,2,1,1
2564,3,1,0,1
2565,0,1,0,0
2566,1,0,0,1
2567,3,1,1,1
2568,3,1,0,0
2569,3,0,0,1
2570,3,0,0,1
2571,3,0,0,1
2572,2,1,0,0
2573,1,0,1,0
2574,3,1,0,1
2575,2,1,1,0
2576,1,2,0,1
2577,0,2,0,0
2578,2,1,0,1
2579,1,2,0,0
2580,1,2,1,1
2581,1,3,1,1
2582,3,1,0,1
2583,3,0,1,0
2584,3,2,0,1
2585,2,3,1,1
2586,3,0,0,1
2587,1,3,1,1
2588,1,3,1,1
2589,2,3,1,0
2590,0,1,0,0
2591,3,1,0,1
2592,1,0,0,1
2593,3,1,0,1
2594,0,3,1,1
2595,0,2,0,0
2596,3,2,1,1
2597,1,3,0,1
2598,1,2,0,1
2599,2,1,1,0
2600,2,1,1,0
2601,0,2,1,0
2602,0,3,1,1
2603,0,2,1,0
2604,0,1,0,0
2605,3,2,0,0
2606,0,3,1,0
2607,3,0,0,0
2608,3,1,1,0
2609,3,1,0,0
2610,1,0,0,1
2611,0,3,0,1
2612,1,0,1,1
2613,3,1,1,1
2614,2,1,0,0
2615,2,3,0,0
2616,3,1,1,1
2617,0,3,1,0
2618,0,2,0,1
2619,3,0,1,1
2620,0,2,0,1
2621,3,0,0,0
2622,0,2,1,1
2623,3,0,0,0
2624,2,1,1,1
2625,3,1,0,0
2626,1,0,0,0
2627,3,1,0,0
2628,3,2,1,1
2629,1,3,0,0
2630,1,0,1,1
