,stim1,stim2,choice,Reward
2630,2,3,0,1
2631,3,2,0,1
2632,1,0,0,0
2633,2,0,0,1
2634,1,2,1,1
2635,2,3,0,1
2636,3,2,1,0
2637,1,0,0,0
2638,1,2,0,0
2639,2,1,1,0
2640,2,3,1,0
2641,1,2,1,1
2642,3,0,1,0
2643,0,2,1,0
2644,1,3,1,1
2645,2,1,1,0
2646,3,2,0,0
2647,0,2,0,0
2648,1,3,1,1
2649,1,2,0,0
2650,0,2,1,0
2651,3,1,1,0
2652,0,3,1,1
2653,1,0,1,0
2654,1,0,0,0
2655,3,0,0,1
2656,3,2,0,1
2657,0,2,0,0
2658,1,0,1,0
2659,2,1,0,1
2660,3,2,0,1
2661,0,3,1,1
2662,1,3,1,1
2663,2,0,0,0
2664,0,3,1,1
2665,0,2,1,1
2666,1,3,1,0
2667,2,3,1,1
2668,3,1,1,0
2669,3,0,1,0
2670,0,3,0,0
2671,1,0,1,1
2672,3,0,1,0
2673,0,1,0,0
2674,3,1,0,1
2675,0,2,0,1
2676,3,1,1,0
2677,3,1,0,1
2678,1,3,1,1
2679,1,0,1,0
2680,3,1,1,1
2681,3,0,0,1
2682,0,1,1,0
2683,3,0,1,0
2684,3,0,0,1
2685,2,3,1,1
2686,1,0,1,1
2687,0,1,0,1
2688,1,2,1,0
2689,0,2,1,0
2690,2,3,1,1
2691,3,0,0,1
2692,1,3,1,0
2693,1,3,0,0
2694,1,0,1,1
2695,3,0,1,0
2696,2,1,0,0
2697,3,2,1,1
2698,1,2,1,0
2699,1,3,1,1
2700,0,3,0,0
2701,1,2,1,0
2702,0,1,0,0
2703,3,1,0,1
2704,0,3,0,0
2705,2,3,0,0
2706,3,0,0,1
2707,1,3,1,0
2708,1,0,0,1
2709,2,1,1,0
2710,2,3,1,1
2711,0,1,1,0
2712,0,1,0,0
2713,0,2,0,0
2714,3,1,0,1
2715,0,3,0,0
2716,1,0,1,0
2717,0,3,0,0
2718,3,2,1,1
2719,2,0,0,1
2720,3,0,0,1
2721,2,1,0,1
2722,2,3,0,0
2723,3,1,0,1
2724,0,2,1,1
2725,0,2,1,1
2726,3,2,0,1
2727,3,2,0,0
2728,3,2,1,0
2729,0,2,0,0
2730,3,2,0,1
2731,2,1,0,1
2732,3,0,1,0
2733,3,2,1,1
2734,3,1,1,1
2735,3,2,0,0
2736,3,0,0,1
2737,3,0,0,1
2738,3,0,0,0
2739,2,1,0,1
2740,0,3,0,0
2741,1,0,0,1
2742,1,0,1,0
2743,2,0,1,0
2744,3,0,1,0
2745,2,3,1,1
2746,1,3,1,1
2747,3,0,0,1
2748,2,1,1,1
2749,2,3,0,1
2750,2,3,1,1
2751,3,0,0,1
2752,1,3,1,1
2753,2,1,0,0
2754,2,3,1,1
2755,2,1,1,0
2756,2,1,0,0
2757,3,0,0,1
2758,1,0,1,0
2759,1,3,1,0
2760,2,3,0,1
2761,2,0,1,0
2762,1,3,1,1
2763,3,0,1,0
2764,0,1,0,0
2765,3,2,0,1
2766,1,3,1,1
2767,1,3,0,1
2768,1,3,1,0
2769,3,0,0,1
2770,2,0,1,0
2771,1,0,0,0
2772,3,2,1,0
2773,1,0,0,0
2774,0,1,0,0
2775,3,2,0,1
2776,0,1,1,0
2777,0,3,1,1
2778,3,2,0,1
2779,0,1,0,0
2780,0,1,0,0
2781,0,2,0,0
2782,3,2,0,1
2783,3,0,0,1
2784,1,0,1,0
2785,1,3,1,1
2786,0,2,0,0
2787,2,1,1,0
2788,1,3,0,0
2789,3,1,0,1
2790,3,1,0,1
2791,2,1,1,0
2792,3,0,0,1
2793,3,2,1,1
2794,0,3,1,1
2795,3,1,1,0
2796,3,1,0,0
2797,0,3,1,1
2798,1,2,1,1
2799,3,0,0,1
2800,2,0,0,0
2801,0,3,1,1
2802,1,3,0,0
2803,2,1,0,0
2804,3,2,0,1
2805,3,1,0,1
2806,0,1,1,0
2807,3,0,0,1
2808,1,3,1,1
2809,3,0,1,0
2810,3,1,0,0
2811,0,2,1,1
2812,3,2,0,1
2813,2,3,1,0
2814,2,1,0,0
2815,0,2,0,1
2816,2,1,1,0
2817,2,1,0,1
2818,0,1,0,0
2819,0,2,1,0
2820,1,0,1,0
2821,0,1,0,0
2822,1,3,0,1
2823,2,3,0,1
2824,3,1,1,1
2825,3,0,1,0
2826,0,2,1,1
2827,0,3,0,0
2828,1,0,0,0
2829,1,0,0,1
2830,2,0,0,1
2831,2,0,0,0
2832,0,1,0,0
2833,1,3,1,1
2834,2,0,0,0
2835,0,1,0,0
2836,2,0,1,0
2837,1,3,1,0
2838,3,1,0,1
2839,1,2,0,0
2840,0,1,1,0
2841,2,0,1,0
2842,0,1,1,1
2843,1,2,0,0
2844,0,2,0,0
2845,0,1,1,1
2846,3,0,0,0
2847,1,0,1,0
2848,3,1,0,1
2849,3,0,0,1
2850,1,3,0,0
2851,3,2,0,1
2852,1,0,1,0
2853,1,2,1,1
2854,1,3,0,0
2855,3,1,0,1
2856,1,0,0,0
2857,3,0,0,1
2858,3,2,0,1
2859,2,0,0,0
2860,3,0,0,0
2861,0,1,1,0
2862,3,2,0,1
2863,2,3,0,1
2864,1,3,1,1
2865,1,2,1,1
2866,2,3,1,0
2867,1,3,1,1
2868,0,1,1,0
2869,0,3,1,1
2870,2,1,0,1
2871,3,0,0,1
2872,3,1,0,1
2873,3,0,0,0
2874,3,2,1,0
2875,2,3,0,0
2876,2,1,1,0
2877,0,2,1,1
2878,3,0,1,0
2879,2,3,1,1
2880,0,1,0,0
2881,0,2,0,0
2882,3,0,0,1
2883,2,3,0,0
2884,1,3,1,1
2885,3,0,0,1
2886,0,3,1,1
2887,2,3,1,1
2888,2,0,0,0
2889,3,0,0,1
2890,0,1,1,1
2891,3,2,1,1
2892,1,3,0,1
2893,1,2,1,1
2894,1,2,1,0
2895,3,0,0,1
2896,0,1,1,1
2897,2,1,0,1
2898,3,0,1,0
2899,0,2,1,0
2900,2,0,0,0
2901,2,1,0,1
2902,2,3,1,1
2903,3,1,0,1
2904,2,3,1,1
2905,3,2,1,0
2906,1,2,0,0
2907,2,3,0,1
2908,2,1,0,0
2909,1,3,1,1
2910,1,3,0,0
2911,1,3,0,0
2912,0,2,1,1
2913,3,0,0,0
2914,0,2,1,1
2915,3,2,1,1
2916,2,0,0,1
2917,1,3,1,0
2918,2,3,0,1
2919,1,3,0,1
2920,1,2,1,1
2921,0,1,0,0
2922,0,2,1,1
2923,1,0,0,0
2924,3,0,0,1
2925,2,3,0,0
2926,2,0,1,0
2927,2,0,1,0
2928,3,1,1,0
2929,1,2,0,0
2930,3,1,0,0
2931,0,3,1,1
2932,3,2,0,1
2933,3,0,0,0
2934,1,3,0,0
2935,0,2,1,1
2936,0,2,1,0
2937,0,2,1,0
2938,1,2,0,0
2939,1,3,0,0
2940,2,3,1,1
2941,2,3,0,1
2942,0,1,0,0
2943,2,3,1,1
2944,1,0,1,0
2945,3,0,0,1
2946,0,3,1,1
2947,3,0,1,0
2948,2,0,0,1
2949,3,0,1,0
2950,1,2,1,1
2951,0,1,0,0
2952,1,0,0,0
2953,0,1,0,0
2954,2,0,1,0
2955,0,2,1,1
2956,2,0,0,0
2957,3,1,0,1
2958,1,3,1,0
2959,1,0,1,0
2960,0,2,0,0
2961,2,0,0,1
2962,1,0,0,0
2963,3,1,0,1
2964,0,1,1,1
2965,3,1,0,1
2966,0,2,0,0
2967,1,0,0,0
2968,1,3,1,1
2969,0,2,1,1
2970,3,1,0,1
2971,0,3,1,1
2972,2,1,0,1
2973,3,0,0,1
2974,1,0,0,0
2975,0,1,1,0
2976,2,0,0,1
2977,0,3,0,0
2978,2,1,0,1
2979,0,1,0,1
2980,3,0,0,0
2981,3,0,0,0
2982,1,2,0,0
2983,3,0,1,0
2984,2,3,0,0
2985,2,3,1,1
2986,3,1,0,1
2987,0,3,1,1
2988,0,2,0,0
2989,1,2,1,1
2990,0,3,0,0
2991,2,1,0,1
2992,3,1,0,1
2993,2,3,1,1
2994,1,3,0,0
2995,2,3,0,0
2996,1,0,1,0
2997,2,3,1,1
2998,1,2,0,0
2999,3,1,0,1
